HITId,Description,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.id,Input.index,Input.text,Input.Annotation,Answer.sentiment.label,Approve,Reject,userid,FOR_GOLD_HITS_ACCURACY_CALCULATION,Total number of GOLD HITS,FREQUENCY OF GOLD_HITS,annotation for GOLD HITS is anti-vaccine,annotation for GOLD HITS is pro-vaccine,annotation for GOLD HITS is neither,Frequency of neither,THE PERCENTAGE OF GOLD HITS THAT ARE ANSWERED CORRECTLY,0.488448845,index\label,anti-vaccine,pro-vaccine,neither,P_i,tweet,Final_Annotation
3BFNCI9LYKEE9PC5OA6C5PAALFY37O,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",36V4Q8R5ZLOSODMOGTPYQZWXF6AQMF,A3UNJAPZMVOFM2,Fri Apr 12 18:26:13 PDT 2019,Fri Apr 12 18:26:17 PDT 2019,4,1.12E+18,510,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,350,0,0,3,1,"RT @RachelRileyRR: Politicalite is a site which demonises immigrants and Muslims, promotes Tommy Robinson and has abused the story of a sic…",neither
3BFNCI9LYKEE9PC5OA6C5PAALFY37O,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3NKQQ8O39ZTHCCNSK9A0HA6S9DMDUN,A1GZZGA7ZFUPMB,Fri Apr 12 18:17:59 PDT 2019,Fri Apr 12 18:18:16 PDT 2019,17,1.12E+18,510,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither,anti-vaccine,,x,A1GZZGA7ZFUPMB,FALSE,,,TRUE,FALSE,FALSE,,,,351,1,1,1,0,RT @Charbrevolution: Ooopsy you showed a vaccine reaction and tried to pass it off as wild measles https://t.co/15m6Gt09Bv,neither
3BFNCI9LYKEE9PC5OA6C5PAALFY37O,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3R6P78PK7LZ5OJIUMULYIZNN3RWGTA,A3W0C04EXOY12C,Fri Apr 12 18:22:02 PDT 2019,Fri Apr 12 18:22:25 PDT 2019,23,1.12E+18,510,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither,anti-vaccine,,x,A3W0C04EXOY12C,FALSE,,,TRUE,FALSE,FALSE,,,,352,0,2,1,0.333333333,RT @24BethAnn: @tannersdad @ceestave @vialnews Listening to United Voices: Sherrie Saunders talks about how in the Past the NIH &amp; the CDC c…,pro-vaccine
3CESM1J3EIRSWN0OFKCM48LBOX8W6O,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",34MAJL3QP5BKDMRGCED6RXMMJN834R,A3W0C04EXOY12C,Fri Apr 12 18:13:43 PDT 2019,Fri Apr 12 18:14:04 PDT 2019,21,1.12E+18,460,"@gorokhovskaia @KevinRothrock @berildumaan Funny thing happens when you drill down into actual data.  # of tweets by ""RU bots"" in the sample: 72,000  # of tweets by ""RU bots"" mentioning vaccines: 90.  Pro-vaccine: 47 Anti-vaccine: 43  Now read the article again, and see if there is a problem with it",,pro-vaccine,x,,,,,,,,,,,,353,1,2,0,0.333333333,"Village Reach: Since 2000, #measles vaccination has prevented more than 10 million deaths in Africa - making the measles vaccine one of the best buys in public health. #TBT @WHOAFRO #AVW2019 @GaviCSO @CSOs4UHC",pro-vaccine
3CESM1J3EIRSWN0OFKCM48LBOX8W6O,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37TRT2X24RFFJZEEUEFGFI9HPCCBJI,A2KDT0S0L81JGF,Fri Apr 12 18:18:21 PDT 2019,Fri Apr 12 18:18:39 PDT 2019,18,1.12E+18,460,"@gorokhovskaia @KevinRothrock @berildumaan Funny thing happens when you drill down into actual data.  # of tweets by ""RU bots"" in the sample: 72,000  # of tweets by ""RU bots"" mentioning vaccines: 90.  Pro-vaccine: 47 Anti-vaccine: 43  Now read the article again, and see if there is a problem with it",,neither,x,,,,,,,,,,,,354,0,2,1,0.333333333,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
3CESM1J3EIRSWN0OFKCM48LBOX8W6O,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",38SKSKU7R2LV1XGK39JAHKQMOR3IL2,ARIBVG7WV64QM,Fri Apr 12 18:26:10 PDT 2019,Fri Apr 12 18:26:23 PDT 2019,13,1.12E+18,460,"@gorokhovskaia @KevinRothrock @berildumaan Funny thing happens when you drill down into actual data.  # of tweets by ""RU bots"" in the sample: 72,000  # of tweets by ""RU bots"" mentioning vaccines: 90.  Pro-vaccine: 47 Anti-vaccine: 43  Now read the article again, and see if there is a problem with it",,pro-vaccine,x,,,,,,,,,,,,355,2,1,0,0.333333333,RT @luckykelsey: @DoctorChristian Anyone who has researched this vaccine properly would never allow it to be given to their child. No inert…,anti-vaccine
3HEA4ZVWVDA200LQE0F8M2UY85U551,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3HWRJOOET6Q6P59ORZQK8R6POS2SEF,A1GZZGA7ZFUPMB,Fri Apr 12 18:18:53 PDT 2019,Fri Apr 12 18:19:06 PDT 2019,13,1.12E+18,285,RT @OEanuzel: @kathym4321 @JzAzRedpilled HOW SAD IS THIS? To allow students to silence CONSERVATIVE THOUGHTS! There should be a Vaccine for…,,anti-vaccine,x,,,,,,,,,,,,356,0,1,2,0.333333333,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
3HEA4ZVWVDA200LQE0F8M2UY85U551,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3OLF68YTNAPUVNNQ5AOZ59XJENAAFJ,A3W0C04EXOY12C,Fri Apr 12 18:17:05 PDT 2019,Fri Apr 12 18:17:34 PDT 2019,29,1.12E+18,285,RT @OEanuzel: @kathym4321 @JzAzRedpilled HOW SAD IS THIS? To allow students to silence CONSERVATIVE THOUGHTS! There should be a Vaccine for…,,pro-vaccine,x,,,,,,,,,,,,357,0,2,1,0.333333333,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",pro-vaccine
3HEA4ZVWVDA200LQE0F8M2UY85U551,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3TMFV4NEP92INLG6Y1ELD6DOJ21W80,AI3RROIIG6ZXW,Fri Apr 12 18:23:30 PDT 2019,Fri Apr 12 18:23:38 PDT 2019,8,1.12E+18,285,RT @OEanuzel: @kathym4321 @JzAzRedpilled HOW SAD IS THIS? To allow students to silence CONSERVATIVE THOUGHTS! There should be a Vaccine for…,,neither,x,,,,,,,,,,,,358,2,0,1,0.333333333,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",anti-vaccine
3HXCEECSQMHY92FZWQRLM3ZM495YZG,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",304SM51WA4S8I2X4H8OU7J04LVPSBF,A124C2FN9KS2SW,Fri Apr 12 18:18:26 PDT 2019,Fri Apr 12 18:18:34 PDT 2019,8,1.12E+18,464,RT @ViraBurnayeva: #STUDY: #HPV #Vaccine Linked to Premature #Menopause in Young Girls  https://t.co/Zk4FHU9Lrp #VaccineInjury https://t.co…,,anti-vaccine,x,,,,,,,,,,,,359,2,1,0,0.333333333,RT @Julzmomof2: @Charley_ZanMato @glovoi_net @forrestmaready Sickest generation of children right now. Yeah. Our vaccine program is clearly…,anti-vaccine
3HXCEECSQMHY92FZWQRLM3ZM495YZG,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VP0C6EFSHKZEV341KB0KUF6F5XM6D,A14GWDUSY7R4NP,Fri Apr 12 18:23:04 PDT 2019,Fri Apr 12 18:23:15 PDT 2019,11,1.12E+18,464,RT @ViraBurnayeva: #STUDY: #HPV #Vaccine Linked to Premature #Menopause in Young Girls  https://t.co/Zk4FHU9Lrp #VaccineInjury https://t.co…,,anti-vaccine,x,,,,,,,,,,,,360,2,0,1,0.333333333,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",anti-vaccine
3HXCEECSQMHY92FZWQRLM3ZM495YZG,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3Z4XG4ZF49FXCLLW86A7FPRVS45X8S,ARIBVG7WV64QM,Fri Apr 12 18:16:14 PDT 2019,Fri Apr 12 18:16:31 PDT 2019,17,1.12E+18,464,RT @ViraBurnayeva: #STUDY: #HPV #Vaccine Linked to Premature #Menopause in Young Girls  https://t.co/Zk4FHU9Lrp #VaccineInjury https://t.co…,,pro-vaccine,,x,ARIBVG7WV64QM,,,,,,,,,,361,2,1,0,0.333333333,"@tammyhealy21 @AquaVelvaBoy @ChrisJohnsonMD @ArcaneKnowledge @HenningTveit @WendyOrent @doctorsensation I've never seen one in &gt;20 yrs.  If a vaccine may be causally related to a death, it happens so rarely that science can't even demonstrate causality.  That's exceedingly rare.  OTOH, #antivaxxers downplay the risks and deaths known to be caused by preventable disease 1/2",anti-vaccine
3LOJFQ4BOX30MWLM0T1XM318ICMKD8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",336YQZE83W23VR3QW11VSO16JALM5W,A2KDT0S0L81JGF,Fri Apr 12 18:19:29 PDT 2019,Fri Apr 12 18:19:37 PDT 2019,8,1.12E+18,325,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",,neither,x,,,,,,,,,,,,362,0,2,1,0.333333333,National shortage of school nurses complicates surge in students' health problems from allergies to suicide https://t.co/MMSMGCBGj1 via @usatoday,pro-vaccine
3LOJFQ4BOX30MWLM0T1XM318ICMKD8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",34YB12FSQZC1BOSADXKMWLSV9J1GMA,ARI3DSMOGMJJA,Fri Apr 12 18:26:16 PDT 2019,Fri Apr 12 18:26:28 PDT 2019,12,1.12E+18,325,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",,anti-vaccine,x,,,,,,,,,,,,363,0,3,0,1,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,pro-vaccine
3LOJFQ4BOX30MWLM0T1XM318ICMKD8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3GFK2QRXXA5Z03X4037I1M3XHCYW5W,A3W0C04EXOY12C,Fri Apr 12 18:15:20 PDT 2019,Fri Apr 12 18:15:30 PDT 2019,10,1.12E+18,325,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",,anti-vaccine,x,,,,,,,,,,,,364,0,3,0,1,"RT @MedResJourno: ""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’…",pro-vaccine
371QPA24C2C5XKVXE9VUMSNVCSB1T6,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3GGAI1SQEWMOUCC5BBO36U7GBR6CMT,A1RXNKDRFO7B0X,Fri Apr 12 18:13:13 PDT 2019,Fri Apr 12 18:13:27 PDT 2019,14,1.12E+18,318,RT @nypost: How young is too young for the measles vaccine? https://t.co/GxtG7XjoXz https://t.co/Sg5kQ9WQU2,,neither,x,,,,,,,,,,,,365,0,3,0,1,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
371QPA24C2C5XKVXE9VUMSNVCSB1T6,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3MD9PLUKKJ27KN8FFQNBU7X1PZ4NZ5,A3W0C04EXOY12C,Fri Apr 12 18:22:28 PDT 2019,Fri Apr 12 18:22:48 PDT 2019,20,1.12E+18,318,RT @nypost: How young is too young for the measles vaccine? https://t.co/GxtG7XjoXz https://t.co/Sg5kQ9WQU2,,pro-vaccine,x,,,,,,,,,,,,366,1,1,1,0,RT @seki_yo: HPV Vaccine On Trial https://t.co/EwJAL5NnVA https://t.co/0T0KDo7kZE,neither
371QPA24C2C5XKVXE9VUMSNVCSB1T6,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3UOUJI6MTE2VAIS9B9BCBH9KPVYUX6,A3UNJAPZMVOFM2,Fri Apr 12 18:21:27 PDT 2019,Fri Apr 12 18:21:32 PDT 2019,5,1.12E+18,318,RT @nypost: How young is too young for the measles vaccine? https://t.co/GxtG7XjoXz https://t.co/Sg5kQ9WQU2,,neither,x,,,,,,,,,,,,367,0,3,0,1,RT @chalkomilk: @TrashMcOiltrash @MichelleRempel Herd immunity is required to protect immunocompromised people who can't handle taking the…,pro-vaccine
378G7J1SJLMW92T3L2VKGWDO5VWEWR,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33TIN5LC05YMQVUGIU2NYZTFEGI9Y0,A2KDT0S0L81JGF,Fri Apr 12 18:16:38 PDT 2019,Fri Apr 12 18:16:58 PDT 2019,20,1.12E+18,356,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,neither,x,,,,,,,,,,,,368,2,1,0,0.333333333,@SaneVaxx https://t.co/3Z2EJ7cdEm,anti-vaccine
378G7J1SJLMW92T3L2VKGWDO5VWEWR,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3AMW0RGHOEQD6J69SHP939VNF0WNPJ,A1PV2ML7YCJM4K,Fri Apr 12 18:17:53 PDT 2019,Fri Apr 12 18:18:10 PDT 2019,17,1.12E+18,356,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,neither,x,,,,,,,,,,,,369,1,2,0,0.333333333,"Weeks after 2030 HIV pledge, report shows HIV infections are on the rise. A preventative vaccine is needed! https://t.co/E9UsZn0KBK Infections rising in drug users and in Latino and Black gay men ages 25 to 34 #HIV #vaccines #prevention https://t.co/sF61it5kpk",pro-vaccine
378G7J1SJLMW92T3L2VKGWDO5VWEWR,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3YHH42UU5C3KU2Z4ZJU4BGQQ2XJL07,AENJ7GDYBENYX,Fri Apr 12 18:13:45 PDT 2019,Fri Apr 12 18:14:17 PDT 2019,32,1.12E+18,356,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,pro-vaccine,x,,,,,,,,,,,,370,2,1,0,0.333333333,"""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’s one of the most effective vaccines known to man. And yet those two are not coming together,"" @NIAIDNews Dir. Fauci on the latest #measlesoutbreak.",anti-vaccine
3YD0MU1NC2PETABQXPLMSXOGRPQA7R,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3AZHRG4CU583EY9FTDQ4FUW92BT30C,A2ITJNPW1LDUN7,Fri Apr 12 18:17:26 PDT 2019,Fri Apr 12 18:17:35 PDT 2019,9,1.12E+18,249,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",,pro-vaccine,x,,,,,,,,,,,,371,1,2,0,0.333333333,"We can’t let measles make a come-back.   Before the introduction of the measles vaccine in 1963, measles caused an estimated 2.6 million deaths each year.   #VaccinesWork #VaccinesSaveLives #MOCARE4KIDS",pro-vaccine
3YD0MU1NC2PETABQXPLMSXOGRPQA7R,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3TAYZSBPLMWEUPX8YFVJ6QX0RPC2SN,A1GZZGA7ZFUPMB,Fri Apr 12 18:17:13 PDT 2019,Fri Apr 12 18:17:31 PDT 2019,18,1.12E+18,249,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",,anti-vaccine,,x,A1GZZGA7ZFUPMB,,,,,,,,,,372,1,2,0,0.333333333,Vaccine Clears HPV-Infected Cervical Lesions https://t.co/DbIy5aqgie,pro-vaccine
3YD0MU1NC2PETABQXPLMSXOGRPQA7R,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3ZR9AIQJUCXOWUSJTRVNPZOFGBP40Y,ARIBVG7WV64QM,Fri Apr 12 18:16:00 PDT 2019,Fri Apr 12 18:16:11 PDT 2019,11,1.12E+18,249,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",,pro-vaccine,x,,,,,,,,,,,,373,0,3,0,1,@punchedmonet_ @saiberbully_ Does the HPV vaccine need to be topped up? I got it in school,pro-vaccine
